race_date,venue_code,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,race_technique_number,win_payout,place_payout_max,exacta_payout,quinella_payout,trifecta_payout,trio_payout,winner_boat_number,winner_racer_number,race_grade_number,race_title,race_subtitle,race_distance
20251228,01,1,4.0,2.0,3.0,1.0,9.0,7.0,4.0,1200,880,27450,3920,83220,4800,6,3948,5,第4回ドラキリュウナイトカップ,予選,1800
20251228,01,2,3.0,2.0,2.0,1.0,9.0,7.0,3.0,200,160,810,380,1810,610,2,4538,5,第4回ドラキリュウナイトカップ,予選,1800
20251228,01,3,0.0,17.0,0.0,1.0,8.0,7.0,3.0,400,1830,1140,1230,2920,1230,5,4496,5,第4回ドラキリュウナイトカップ,予選,1800
20251228,01,4,2.0,10.0,1.0,1.0,8.0,7.0,1.0,230,260,560,520,2230,650,1,4818,5,第4回ドラキリュウナイトカップ,予選,1800
20251228,01,5,1.0,10.0,1.0,1.0,7.0,7.0,1.0,180,130,340,120,1320,440,1,3681,5,第4回ドラキリュウナイトカップ,予選,1800
20251228,01,6,2.0,8.0,1.0,1.0,6.0,7.0,1.0,110,210,310,300,570,330,1,4460,5,第4回ドラキリュウナイトカップ,ドラドキ目玉,1800
20251228,01,7,1.0,8.0,1.0,1.0,5.0,7.0,1.0,130,330,330,380,6810,2710,1,4906,5,第4回ドラキリュウナイトカップ,ドラドキ3,1800
20251228,01,8,0.0,17.0,0.0,1.0,4.0,7.0,4.0,360,130,630,190,1710,190,5,4384,5,第4回ドラキリュウナイトカップ,ドラドキ5,1800
20251228,01,9,0.0,17.0,0.0,1.0,3.0,7.0,2.0,360,210,1270,430,2950,200,3,5096,5,第4回ドラキリュウナイトカップ,予選特賞,1800
20251228,01,10,0.0,17.0,0.0,1.0,3.0,7.0,1.0,150,290,560,380,1730,570,1,5005,5,第4回ドラキリュウナイトカップ,予選特賞,1800
20251228,01,11,0.0,17.0,0.0,1.0,2.0,7.0,1.0,110,190,300,200,520,210,1,4538,5,第4回ドラキリュウナイトカップ,予選特選,1800
20251228,01,12,2.0,2.0,1.0,1.0,2.0,7.0,5.0,110,140,520,450,3460,1550,1,4384,5,第4回ドラキリュウナイトカップ,桐生特選,1800
20251228,02,1,0.0,17.0,0.0,1.0,5.0,6.0,3.0,490,130,970,360,1370,180,2,4325,5,第44回ゴールドカップ・デイリースポーツ杯,予選,1800
20251228,02,2,1.0,6.0,1.0,1.0,7.0,6.0,1.0,560,130,530,360,1980,590,1,4880,5,第44回ゴールドカップ・デイリースポーツ杯,予選,1800
20251228,02,3,2.0,6.0,1.0,1.0,8.0,6.0,3.0,820,270,5310,820,12800,790,5,3863,5,第44回ゴールドカップ・デイリースポーツ杯,予選,1800
20251228,02,4,3.0,6.0,2.0,1.0,9.0,6.0,3.0,860,150,1950,1000,6100,2230,3,5147,5,第44回ゴールドカップ・デイリースポーツ杯,予選,1800
20251228,02,5,3.0,6.0,2.0,1.0,9.0,6.0,3.0,470,270,1570,1500,3490,620,4,5141,5,第44回ゴールドカップ・デイリースポーツ杯,ウインウイン5,1800
20251228,02,6,3.0,6.0,2.0,1.0,10.0,6.0,1.0,360,270,840,880,2120,440,1,4380,5,第44回ゴールドカップ・デイリースポーツ杯,予選,1800
20251228,02,7,2.0,6.0,1.0,1.0,10.0,6.0,1.0,110,220,480,440,2640,1520,1,4295,5,第44回ゴールドカップ・デイリースポーツ杯,ウインウイン7,1800
20251228,02,8,1.0,6.0,1.0,1.0,10.0,6.0,2.0,150,200,590,510,1850,300,2,4366,5,第44回ゴールドカップ・デイリースポーツ杯,予選,1800
20251228,02,9,1.0,8.0,1.0,1.0,10.0,6.0,1.0,160,110,330,200,1010,420,1,4610,5,第44回ゴールドカップ・デイリースポーツ杯,戸田特賞,1800
20251228,02,10,1.0,10.0,1.0,1.0,11.0,6.0,1.0,240,110,290,160,1200,470,1,3826,5,第44回ゴールドカップ・デイリースポーツ杯,戸田特賞,1800
20251228,02,11,1.0,8.0,1.0,1.0,10.0,6.0,1.0,130,150,350,320,1510,690,1,4797,5,第44回ゴールドカップ・デイリースポーツ杯,戸田特選,1800
20251228,02,12,1.0,10.0,1.0,1.0,10.0,6.0,4.0,520,370,5650,4290,43600,15100,3,4053,5,第44回ゴールドカップ・デイリースポーツ杯,記者選抜戦,1800
20251228,03,1,2.0,12.0,5.0,1.0,8.0,12.0,3.0,320,170,1060,410,2510,320,3,5261,5,第48回京葉賞 トータリゼータエンジニアリング杯,予選,1800
20251228,03,2,3.0,12.0,5.0,1.0,8.0,12.0,3.0,160,360,1220,710,2120,960,4,4472,5,第48回京葉賞 トータリゼータエンジニアリング杯,予選,1800
20251228,03,3,3.0,12.0,5.0,1.0,9.0,12.0,1.0,470,240,470,290,2110,560,1,3904,5,第48回京葉賞 トータリゼータエンジニアリング杯,予選,1800
20251228,03,4,4.0,12.0,5.0,1.0,9.0,12.0,5.0,490,250,1000,750,3960,1220,4,4875,5,第48回京葉賞 トータリゼータエンジニアリング杯,予選,1800
20251228,03,5,3.0,12.0,5.0,1.0,10.0,12.0,3.0,940,420,3270,1710,5640,1070,4,4705,5,第48回京葉賞 トータリゼータエンジニアリング杯,予選,1800
20251228,03,6,3.0,12.0,5.0,1.0,10.0,12.0,3.0,110,170,730,410,2710,1410,5,4826,5,第48回京葉賞 トータリゼータエンジニアリング杯,予選,1800
20251228,03,7,3.0,12.0,5.0,1.0,10.0,12.0,5.0,130,170,640,360,3740,1850,2,5267,5,第48回京葉賞 トータリゼータエンジニアリング杯,予選,1800
20251228,03,8,4.0,12.0,5.0,1.0,11.0,12.0,4.0,1970,180,2150,760,5950,370,4,4725,5,第48回京葉賞 トータリゼータエンジニアリング杯,予選,1800
20251228,03,9,3.0,12.0,5.0,1.0,11.0,12.0,5.0,110,160,260,330,1150,680,1,4688,5,第48回京葉賞 トータリゼータエンジニアリング杯,予選特賞,1800
20251228,03,10,4.0,12.0,5.0,1.0,11.0,12.0,1.0,110,160,430,330,1730,830,1,4297,5,第48回京葉賞 トータリゼータエンジニアリング杯,予選特賞,1800
20251228,03,11,4.0,12.0,5.0,1.0,10.0,12.0,1.0,140,110,500,390,2170,760,1,5267,5,第48回京葉賞 トータリゼータエンジニアリング杯,予選特選,1800
20251228,03,12,2.0,14.0,5.0,1.0,10.0,12.0,1.0,180,460,340,220,1770,970,1,4826,5,第48回京葉賞 トータリゼータエンジニアリング杯,記者選抜戦,1800
20251228,04,1,6.0,13.0,3.0,1.0,8.0,13.0,3.0,390,460,3270,1790,10650,1660,2,4982,5,BTS横浜開設18周年記念第1回ニッカン・コム杯,予選,1800
20251228,04,2,3.0,13.0,3.0,1.0,8.0,13.0,2.0,580,360,1320,800,4160,1060,4,4365,5,BTS横浜開設18周年記念第1回ニッカン・コム杯,予選,1800
20251228,04,3,2.0,13.0,3.0,1.0,9.0,13.0,1.0,270,130,420,290,1000,270,1,3381,5,BTS横浜開設18周年記念第1回ニッカン・コム杯,予選,1800
20251228,04,4,2.0,13.0,3.0,1.0,9.0,13.0,3.0,650,160,1060,520,4700,720,4,4828,5,BTS横浜開設18周年記念第1回ニッカン・コム杯,予選,1800
20251228,04,5,3.0,13.0,3.0,1.0,10.0,13.0,1.0,100,150,220,230,830,410,1,4095,5,BTS横浜開設18周年記念第1回ニッカン・コム杯,東京ベイランチ,1800
20251228,04,6,3.0,13.0,3.0,1.0,10.0,13.0,3.0,480,220,760,340,9340,1810,6,4748,5,BTS横浜開設18周年記念第1回ニッカン・コム杯,予選,1800
20251228,04,7,1.0,1.0,3.0,1.0,11.0,13.0,2.0,140,330,1310,990,2990,620,2,4787,5,BTS横浜開設18周年記念第1回ニッカン・コム杯,予選,1800
20251228,04,8,3.0,13.0,3.0,1.0,11.0,13.0,2.0,270,290,1620,1210,4590,330,4,4305,5,BTS横浜開設18周年記念第1回ニッカン・コム杯,ベイブレイク,1800
20251228,04,9,3.0,15.0,3.0,1.0,11.0,13.0,1.0,170,2730,2330,2280,16880,2990,2,4095,5,BTS横浜開設18周年記念第1回ニッカン・コム杯,予選特賞,1800
20251228,04,10,1.0,3.0,3.0,1.0,11.0,13.0,5.0,140,100,620,740,3980,880,1,3992,5,BTS横浜開設18周年記念第1回ニッカン・コム杯,予選特賞,1800
20251228,04,11,1.0,3.0,3.0,1.0,11.0,13.0,4.0,270,480,2580,1370,7070,1940,6,4254,5,BTS横浜開設18周年記念第1回ニッカン・コム杯,予選特選,1800
20251228,04,12,1.0,3.0,3.0,1.0,10.0,13.0,1.0,110,100,250,210,640,300,1,4305,5,BTS横浜開設18周年記念第1回ニッカン・コム杯,記者選抜,1800
20251228,05,1,2.0,5.0,2.0,1.0,7.0,10.0,6.0,1190,230,2670,1080,4900,270,5,5329,5,第40回多摩川カップ,予選,1800
20251228,05,2,1.0,1.0,2.0,1.0,8.0,10.0,4.0,290,170,510,400,1910,730,4,5065,5,第40回多摩川カップ,予選,1800
20251228,05,3,1.0,1.0,2.0,1.0,9.0,10.0,1.0,160,220,650,390,2680,780,1,3730,5,第40回多摩川カップ,予選,1800
20251228,05,4,1.0,3.0,2.0,1.0,10.0,10.0,3.0,1250,290,3140,2850,4360,740,4,5122,5,第40回多摩川カップ,予選,1800
20251228,05,5,4.0,3.0,2.0,1.0,10.0,10.0,2.0,120,100,340,200,820,420,2,4188,5,第40回多摩川カップ,予選,1800
20251228,05,6,2.0,5.0,2.0,1.0,11.0,10.0,5.0,320,730,1660,1030,5010,1310,1,4973,5,第40回多摩川カップ,予選,1800
20251228,05,7,0.0,17.0,2.0,1.0,10.0,10.0,3.0,720,250,950,540,12590,3990,2,4706,5,第40回多摩川カップ,予選,1800
20251228,05,8,0.0,17.0,2.0,1.0,11.0,11.0,3.0,160,160,430,250,1300,420,2,4191,5,第40回多摩川カップ,予選,1800
20251228,05,9,1.0,5.0,2.0,1.0,11.0,10.0,1.0,240,320,890,430,2330,860,1,3306,5,第40回多摩川カップ,予選特賞,1800
20251228,05,10,1.0,5.0,2.0,1.0,11.0,10.0,1.0,110,330,710,470,2680,1520,1,5115,5,第40回多摩川カップ,予選特賞,1800
20251228,05,11,1.0,3.0,1.0,1.0,11.0,10.0,1.0,270,290,1710,1370,8800,2800,1,4388,5,第40回多摩川カップ,予選特選,1800
20251228,05,12,2.0,5.0,1.0,1.0,11.0,10.0,2.0,330,100,470,140,2180,310,4,4238,5,第40回多摩川カップ,記者選抜戦,1800
20251228,07,1,2.0,1.0,1.0,1.0,10.0,12.0,2.0,230,110,540,210,2190,520,2,4550,5,日本モーターボート選手会会長杯争奪戦,一般戦,1800
20251228,07,2,2.0,1.0,1.0,1.0,11.0,12.0,1.0,130,370,1500,900,2860,690,1,4837,5,日本モーターボート選手会会長杯争奪戦,一般戦,1800
20251228,07,3,2.0,1.0,1.0,1.0,10.0,12.0,1.0,260,320,1230,870,3700,800,1,3105,5,日本モーターボート選手会会長杯争奪戦,一般戦,1800
20251228,07,4,2.0,1.0,1.0,1.0,10.0,12.0,1.0,170,290,350,340,1220,600,1,3406,5,日本モーターボート選手会会長杯争奪戦,一般戦,1800
20251228,07,5,2.0,1.0,1.0,1.0,9.0,12.0,4.0,1490,2110,18810,11360,67870,3030,5,4060,5,日本モーターボート選手会会長杯争奪戦,一般戦,1800
20251228,07,6,1.0,1.0,0.0,1.0,9.0,12.0,1.0,100,280,860,860,2300,610,1,4677,5,日本モーターボート選手会会長杯争奪戦,一般戦,1800
20251228,07,7,1.0,3.0,0.0,1.0,8.0,12.0,1.0,140,330,480,600,930,310,1,4298,5,日本モーターボート選手会会長杯争奪戦,一般戦,1800
20251228,07,8,1.0,13.0,0.0,1.0,6.0,12.0,1.0,110,330,940,700,1870,530,1,3655,5,日本モーターボート選手会会長杯争奪戦,一般戦,1800
20251228,07,9,1.0,15.0,0.0,1.0,6.0,12.0,4.0,690,250,3710,1290,10360,2200,2,4060,5,日本モーターボート選手会会長杯争奪戦,一般特選,1800
20251228,07,10,1.0,15.0,0.0,1.0,5.0,12.0,1.0,120,200,300,250,650,290,1,4090,5,日本モーターボート選手会会長杯争奪戦,選抜戦,1800
20251228,07,11,1.0,11.0,0.0,1.0,6.0,12.0,1.0,120,150,210,230,980,440,1,4043,5,日本モーターボート選手会会長杯争奪戦,選抜戦,1800
20251228,07,12,0.0,17.0,0.0,1.0,4.0,12.0,4.0,5760,1490,39520,12020,390200,19640,6,3616,5,日本モーターボート選手会会長杯争奪戦,優勝戦,1800
20251228,11,1,2.0,15.0,2.0,2.0,4.0,7.0,3.0,100,770,1220,800,7390,2350,2,4544,5,第9回オールサンケイスポーツ杯,一般,1800
20251228,11,2,2.0,15.0,2.0,1.0,7.0,7.0,1.0,270,680,2670,2240,8520,2210,1,4835,5,第9回オールサンケイスポーツ杯,一般,1800
20251228,11,3,0.0,17.0,1.0,1.0,6.0,7.0,4.0,710,220,2390,500,5890,340,3,5036,5,第9回オールサンケイスポーツ杯,一般,1800
20251228,11,4,3.0,13.0,2.0,1.0,6.0,7.0,1.0,140,100,260,170,450,150,1,5135,5,第9回オールサンケイスポーツ杯,一般,1800
20251228,11,5,1.0,15.0,1.0,1.0,7.0,7.0,4.0,870,260,2510,1090,9380,970,5,4723,5,第9回オールサンケイスポーツ杯,一般,1800
20251228,11,6,1.0,13.0,1.0,1.0,8.0,7.0,4.0,1150,820,7540,4040,31990,1150,3,4082,5,第9回オールサンケイスポーツ杯,一般,1800
20251228,11,7,1.0,3.0,1.0,1.0,7.0,8.0,3.0,470,240,630,540,5010,1530,3,4611,5,第9回オールサンケイスポーツ杯,一般,1800
20251228,11,8,2.0,7.0,2.0,1.0,7.0,8.0,1.0,130,370,2670,2370,8600,2150,1,4401,5,第9回オールサンケイスポーツ杯,一般,1800
20251228,11,9,2.0,7.0,2.0,1.0,6.0,8.0,1.0,140,190,320,320,460,180,1,4987,5,第9回オールサンケイスポーツ杯,一般,1800
20251228,11,10,1.0,7.0,1.0,1.0,6.0,8.0,1.0,160,170,530,260,1750,700,1,5311,5,第9回オールサンケイスポーツ杯,準優勝戦,1800
20251228,11,11,2.0,7.0,2.0,1.0,6.0,8.0,1.0,120,280,370,250,620,250,1,3629,5,第9回オールサンケイスポーツ杯,準優勝戦,1800
20251228,11,12,2.0,7.0,2.0,1.0,6.0,7.0,2.0,1520,450,6980,4790,53720,8990,4,5036,5,第9回オールサンケイスポーツ杯,準優勝戦,1800
20251228,12,1,0.0,17.0,1.0,1.0,9.0,8.0,1.0,160,190,1170,700,2330,410,1,4615,5,BTSりんくう開設13周年記念住之江ファイナル競走,予選,1800
20251228,12,2,0.0,17.0,1.0,1.0,9.0,8.0,1.0,460,210,1060,560,2480,350,1,3478,5,BTSりんくう開設13周年記念住之江ファイナル競走,予選,1800
20251228,12,3,0.0,17.0,1.0,1.0,9.0,8.0,1.0,210,180,960,730,3530,710,1,5082,5,BTSりんくう開設13周年記念住之江ファイナル競走,予選,1800
20251228,12,4,0.0,17.0,1.0,1.0,8.0,8.0,1.0,150,270,360,380,670,220,1,3888,5,BTSりんくう開設13周年記念住之江ファイナル競走,予選,1800
20251228,12,5,0.0,17.0,1.0,1.0,8.0,8.0,1.0,140,230,360,290,810,450,1,5055,5,BTSりんくう開設13周年記念住之江ファイナル競走,住之江ファイブ,1800
20251228,12,6,0.0,17.0,1.0,1.0,7.0,8.0,3.0,350,940,6660,5880,29630,1820,3,4505,5,BTSりんくう開設13周年記念住之江ファイナル競走,予選特別B戦,1800
20251228,12,7,0.0,17.0,1.0,1.0,7.0,8.0,5.0,650,270,4700,2460,17340,1730,5,4256,5,BTSりんくう開設13周年記念住之江ファイナル競走,予選,1800
20251228,12,8,0.0,17.0,1.0,1.0,7.0,8.0,1.0,140,190,380,300,2400,880,1,4890,5,BTSりんくう開設13周年記念住之江ファイナル競走,予選,1800
20251228,12,9,0.0,17.0,1.0,1.0,7.0,8.0,1.0,170,200,1060,1120,4200,1950,1,5263,5,BTSりんくう開設13周年記念住之江ファイナル競走,予選,1800
20251228,12,10,1.0,11.0,1.0,1.0,7.0,8.0,1.0,110,100,170,100,980,630,1,4505,5,BTSりんくう開設13周年記念住之江ファイナル競走,予選特別B戦,1800
20251228,12,11,0.0,17.0,1.0,1.0,6.0,8.0,3.0,610,430,4780,6560,19470,7080,4,3888,5,BTSりんくう開設13周年記念住之江ファイナル競走,予選特別A戦,1800
20251228,12,12,0.0,17.0,1.0,1.0,6.0,8.0,1.0,100,360,470,720,1340,540,1,4256,5,BTSりんくう開設13周年記念住之江ファイナル競走,一般特別戦,1800
20251228,13,1,0.0,17.0,0.0,1.0,10.9,7.4,1.0,150,100,290,180,710,320,1,3882,5,日本MB選手会代表杯争奪歳忘れ今年もありがとう競走,朝からセンプル,1800
20251228,13,2,1.0,12.0,0.0,1.0,10.5,7.4,4.0,1760,710,11930,3370,18810,1250,5,5071,5,日本MB選手会代表杯争奪歳忘れ今年もありがとう競走,一般,1800
20251228,13,3,1.0,14.0,0.0,1.0,11.0,7.5,2.0,210,120,500,260,1450,390,3,5221,5,日本MB選手会代表杯争奪歳忘れ今年もありがとう競走,一般,1800
20251228,13,4,1.0,14.0,0.0,1.0,12.1,7.6,4.0,350,140,550,230,1820,260,4,4771,5,日本MB選手会代表杯争奪歳忘れ今年もありがとう競走,一般,1800
20251228,13,5,3.0,10.0,0.0,1.0,12.5,7.7,1.0,160,350,500,990,4320,2040,1,5057,5,日本MB選手会代表杯争奪歳忘れ今年もありがとう競走,一般,1800
20251228,13,6,2.0,10.0,0.0,1.0,12.4,7.7,1.0,110,110,220,230,900,530,1,4000,5,日本MB選手会代表杯争奪歳忘れ今年もありがとう競走,昼どきピンクル,1800
20251228,13,7,3.0,12.0,0.0,1.0,11.9,7.7,1.0,110,120,350,280,21670,8860,1,4057,5,日本MB選手会代表杯争奪歳忘れ今年もありがとう競走,一般,1800
20251228,13,8,3.0,12.0,0.0,1.0,11.5,7.8,4.0,1750,610,16210,3820,51400,3410,5,5271,5,日本MB選手会代表杯争奪歳忘れ今年もありがとう競走,一般,1800
20251228,13,9,3.0,12.0,0.0,1.0,11.7,7.8,1.0,110,360,680,440,1290,290,1,4099,5,日本MB選手会代表杯争奪歳忘れ今年もありがとう競走,準優進出戦,1800
20251228,13,10,2.0,14.0,0.0,1.0,11.6,7.9,1.0,120,310,700,850,1870,340,1,4771,5,日本MB選手会代表杯争奪歳忘れ今年もありがとう競走,準優進出戦,1800
20251228,13,11,1.0,14.0,0.0,1.0,11.6,7.8,1.0,100,400,910,730,2400,560,1,4290,5,日本MB選手会代表杯争奪歳忘れ今年もありがとう競走,準優進出戦,1800
20251228,13,12,2.0,14.0,0.0,1.0,11.3,7.8,1.0,130,200,420,230,630,250,1,4560,5,日本MB選手会代表杯争奪歳忘れ今年もありがとう競走,準優進出戦,1800
20251228,16,1,1.0,3.0,1.0,1.0,8.0,12.0,3.0,190,280,740,880,2420,680,2,4964,5,第52回岡山県モーターボート選手権大会,予選,1800
20251228,16,2,1.0,3.0,1.0,1.0,9.0,12.0,1.0,760,220,1750,1140,5940,580,1,5181,5,第52回岡山県モーターボート選手権大会,予選,1800
20251228,16,3,3.0,15.0,3.0,1.0,9.0,12.0,4.0,690,2120,14040,5260,74640,10620,3,4054,5,第52回岡山県モーターボート選手権大会,予選,1800
20251228,16,4,4.0,15.0,3.0,1.0,10.0,12.0,3.0,500,700,1780,920,12830,3070,2,4089,5,第52回岡山県モーターボート選手権大会,予選,1800
20251228,16,5,1.0,3.0,1.0,1.0,10.0,12.0,4.0,900,280,2550,390,5430,490,3,4214,5,第52回岡山県モーターボート選手権大会,予選,1800
20251228,16,6,2.0,15.0,3.0,1.0,10.0,12.0,1.0,170,190,790,570,3230,650,1,3746,5,第52回岡山県モーターボート選手権大会,予選,1800
20251228,16,7,3.0,15.0,3.0,1.0,11.0,12.0,1.0,330,270,560,290,3020,770,1,3935,5,第52回岡山県モーターボート選手権大会,予選,1800
20251228,16,8,2.0,11.0,3.0,1.0,11.0,12.0,5.0,310,130,490,150,750,190,2,4166,5,第52回岡山県モーターボート選手権大会,予選,1800
20251228,16,9,6.0,13.0,5.0,1.0,11.0,12.0,1.0,110,230,350,290,1780,1370,1,4584,5,第52回岡山県モーターボート選手権大会,予選,1800
20251228,16,10,3.0,15.0,3.0,1.0,11.0,12.0,1.0,110,190,400,350,1990,860,1,4172,5,第52回岡山県モーターボート選手権大会,予選,1800
20251228,16,11,1.0,13.0,1.0,1.0,10.0,12.0,1.0,130,110,340,210,810,400,1,4713,5,第52回岡山県モーターボート選手権大会,鷲羽選抜,1800
20251228,16,12,1.0,3.0,1.0,1.0,10.0,12.0,5.0,110,230,340,550,3870,1820,1,4166,5,第52回岡山県モーターボート選手権大会,ドリーム戦,1800
20251228,18,1,3.0,3.0,3.0,1.0,3.0,12.0,1.0,100,380,1130,540,2530,490,1,4287,5,BTS田布施開設9周年記念スポーツニッポン杯争奪戦,朝トク一般,1800
20251228,18,2,3.0,1.0,3.0,1.0,4.0,12.0,5.0,1900,740,14860,4850,56380,2020,5,4116,5,BTS田布施開設9周年記念スポーツニッポン杯争奪戦,決めトク一般,1800
